payer_id,week_normalized,day,order_status,order_count,sum_order_price,sum_order_mileage,sum_kent_legs,completed_count,billed_no_show_count,non_billable_no_show_count
Corewell Health Rehab & Nursing Center - Kentridge,Week 5,Tuesday,No show,1,63.0,9.0,1.0,0,1,0
Corewell Health Rehab & Nursing Center - Kentridge,Week 5,Wednesday,Completed,4,278.0,38.0,4.0,4,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 1,Friday,Canceled,3,0.0,5.58,3.0,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 1,Friday,Completed,5,309.53000000000003,40.01,5.0,5,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 1,Friday,No show,2,96.3,7.609999999999999,2.0,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 1,Monday,Canceled,5,0.0,41.76,5.0,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 1,Monday,Completed,6,797.73,36.12,6.0,6,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 1,Tuesday,Canceled,2,0.0,12.36,2.0,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 1,Tuesday,Completed,8,440.24,50.09000000000001,8.0,8,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 1,Wednesday,Canceled,6,0.0,23.5,6.0,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 1,Wednesday,Completed,8,425.21,44.72,8.0,8,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 2,Friday,Canceled,4,0.0,35.55,4.0,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 2,Monday,Canceled,9,334.82,52.0,9.0,0,7,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 2,Monday,Completed,11,575.27,51.00000000000001,11.0,11,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 2,Monday,No show,2,117.14,11.48,2.0,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 2,Saturday,Completed,2,156.9,5.14,2.0,2,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 2,Thursday,Canceled,2,0.0,5.14,2.0,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 2,Thursday,Completed,6,309.8,18.23,6.0,6,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 2,Tuesday,Canceled,10,0.0,54.5,10.0,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 2,Tuesday,Completed,12,853.8199999999999,129.94,15.83904761904762,12,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 2,Wednesday,Canceled,4,0.0,35.55,4.0,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 2,Wednesday,Completed,2,160.82,30.65,2.0,2,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 3,Friday,Canceled,4,0.0,123.99,8.790476190476191,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 3,Friday,Completed,2,146.66000000000003,25.59,2.0,2,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 3,Monday,Canceled,6,188.49,39.92,6.0,0,4,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 3,Monday,No show,2,87.09,4.32,2.0,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 3,Saturday,Completed,4,434.21000000000004,64.0,6.0409523809523815,4,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 3,Thursday,Canceled,3,51.78,10.93,3.0,0,1,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 3,Thursday,Completed,9,510.28000000000003,54.559999999999995,9.0,9,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 3,Tuesday,Completed,2,109.4,5.14,2.0,2,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 3,Wednesday,Canceled,2,181.12,37.9,3.189047619047619,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 3,Wednesday,Completed,9,800.76,165.44999999999996,13.477619047619047,9,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 3,Wednesday,No show,1,127.83,32.26,2.1552380952380954,0,1,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Friday,Canceled,2,197.85999999999999,40.31,3.33,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Friday,Completed,8,464.81000000000006,51.72,8.0,8,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Friday,No show,3,248.95,45.16,4.293333333333333,0,3,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Monday,Completed,4,298.98,26.42,4.0,4,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Saturday,Canceled,1,81.93,9.17,1.0,0,1,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Saturday,Completed,2,156.9,5.14,2.0,2,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Saturday,No show,1,81.98,9.19,1.0,0,1,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Thursday,Canceled,5,323.25,48.480000000000004,5.0,0,4,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Thursday,Completed,12,637.41,52.65,12.0,12,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Thursday,No show,2,103.96000000000001,10.34,2.0,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Tuesday,Canceled,2,83.89,4.96,2.0,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Tuesday,Completed,6,320.1,19.680000000000003,6.0,6,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Tuesday,No show,2,83.77,4.92,2.0,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Wednesday,Canceled,4,280.56,36.36,4.0,0,4,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Wednesday,Completed,2,91.33,5.83,2.0,2,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 4,Wednesday,No show,4,262.65000000000003,36.660000000000004,4.0,0,4,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Friday,Canceled,6,0.0,92.06,8.040952380952382,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Friday,Completed,6,299.35999999999996,26.560000000000002,6.0,6,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Monday,Canceled,5,103.08,15.61,5.0,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Monday,Completed,7,896.79,51.79,7.0,7,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Monday,No show,2,103.48,10.17,2.0,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Saturday,Canceled,2,163.91000000000003,18.36,2.0,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Saturday,Completed,2,156.9,5.14,2.0,2,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Thursday,Canceled,6,0.0,34.42,6.0,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Thursday,Completed,6,281.99,13.21,6.0,6,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Tuesday,Canceled,4,126.41,29.18,4.0,0,2,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Tuesday,Completed,8,407.19,31.14,8.0,8,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Wednesday,Canceled,2,0.0,25.59,2.0,0,0,0
Corewell Health Rehab & Nursing Center-Leffingwell,Week 5,Wednesday,Completed,2,100.03,8.940000000000001,2.0,2,0,0
Corewell Heath Nursing and Rehab Cedar,Week 1,Tuesday,Completed,2,145.0,25.0,2.0,2,0,0
Corewell Heath Nursing and Rehab Cedar,Week 2,Friday,Canceled,2,0.0,6.0,2.0,0,0,0
Corewell Heath Nursing and Rehab Cedar,Week 2,Monday,Completed,2,106.0,4.0,2.0,2,0,0
Corewell Heath Nursing and Rehab Cedar,Week 2,Thursday,Completed,8,346.0,20.0,8.0,8,0,0
Corewell Heath Nursing and Rehab Cedar,Week 2,Tuesday,Canceled,2,0.0,12.0,2.0,0,0,0
Corewell Heath Nursing and Rehab Cedar,Week 2,Tuesday,Completed,6,349.0,37.0,6.0,6,0,0
Corewell Heath Nursing and Rehab Cedar,Week 2,Wednesday,Completed,6,302.0,20.0,6.0,6,0,0
Corewell Heath Nursing and Rehab Cedar,Week 3,Tuesday,Completed,2,165.0,25.0,2.0,2,0,0
Corewell Heath Nursing and Rehab Cedar,Week 3,Wednesday,Completed,2,86.0,4.0,2.0,2,0,0
Corewell Heath Nursing and Rehab Cedar,Week 4,Friday,Canceled,4,0.0,35.0,4.0,0,0,0
Corewell Heath Nursing and Rehab Cedar,Week 4,Friday,Completed,4,263.0,33.0,4.0,4,0,0
Corewell Heath Nursing and Rehab Cedar,Week 4,Tuesday,Completed,4,214.0,16.0,4.0,4,0,0
Corewell Heath Nursing and Rehab Cedar,Week 5,Friday,Completed,4,1380.0,10.0,4.0,4,0,0
Corewell Heath Nursing and Rehab Cedar,Week 5,Monday,Completed,2,98.0,8.0,2.0,2,0,0
Corewell Heath Nursing and Rehab Cedar,Week 5,Thursday,Canceled,2,0.0,6.0,2.0,0,0,0
Corewell Heath Nursing and Rehab Cedar,Week 5,Tuesday,Completed,6,385.0,43.0,6.0,6,0,0
Corewell Heath Nursing and Rehab Cedar,Week 5,Wednesday,Canceled,2,0.0,4.0,2.0,0,0,0
Covenant Living of the Great Lakes,Week 1,Wednesday,Completed,2,106.0,12.0,2.0,2,0,0
Covenant Living of the Great Lakes,Week 2,Friday,Completed,2,141.0,17.0,2.0,2,0,0
Covenant Living of the Great Lakes,Week 2,Monday,Canceled,2,0.0,16.0,2.0,0,0,0
Covenant Living of the Great Lakes,Week 2,Monday,Completed,2,114.0,8.0,2.0,2,0,0
Covenant Living of the Great Lakes,Week 2,Thursday,Canceled,2,144.0,18.0,2.0,0,2,0
Covenant Living of the Great Lakes,Week 2,Tuesday,Completed,3,162.0,9.0,3.0,3,0,0
Covenant Living of the Great Lakes,Week 2,Wednesday,Completed,2,162.0,24.0,2.0,2,0,0
Covenant Living of the Great Lakes,Week 3,Friday,Completed,6,390.0,40.0,6.0,6,0,0
Covenant Living of the Great Lakes,Week 3,Monday,Canceled,4,156.0,36.0,4.0,0,2,0
Covenant Living of the Great Lakes,Week 3,Tuesday,Completed,2,114.0,8.0,2.0,2,0,0
Covenant Living of the Great Lakes,Week 4,Friday,Canceled,2,0.0,25.0,2.0,0,0,0
Covenant Living of the Great Lakes,Week 4,Friday,No show,2,132.0,14.0,2.0,0,2,0
Covenant Living of the Great Lakes,Week 4,Monday,Completed,2,172.0,8.0,2.0,2,0,0
Covenant Living of the Great Lakes,Week 4,Tuesday,Completed,3,204.0,23.0,3.0,3,0,0
Covenant Living of the Great Lakes,Week 5,Friday,Canceled,2,0.0,29.0,2.0,0,0,0
Covenant Living of the Great Lakes,Week 5,Monday,Completed,4,255.0,25.0,4.0,4,0,0
Covenant Living of the Great Lakes,Week 5,Thursday,Completed,2,114.0,8.0,2.0,2,0,0
Covenant Living of the Great Lakes,Week 5,Tuesday,Canceled,2,177.0,29.0,2.0,0,2,0
Covenant Living of the Great Lakes,Week 5,Wednesday,Canceled,2,0.0,8.0,2.0,0,0,0
Dimondale NCC,Week 1,Tuesday,Completed,2,153.0,21.0,2.0,2,0,0
Dimondale NCC,Week 1,Wednesday,Canceled,3,72.0,27.0,3.0,0,1,0
Dimondale NCC,Week 1,Wednesday,Completed,2,144.0,18.0,2.0,2,0,0
Dimondale NCC,Week 1,Wednesday,No show,1,72.0,9.0,1.0,0,1,0
Dimondale NCC,Week 2,Friday,Canceled,2,0.0,29.0,2.0,0,0,0
Dimondale NCC,Week 2,Monday,Completed,2,185.0,25.0,2.0,2,0,0
Dimondale NCC,Week 2,Thursday,Completed,4,327.0,49.0,4.0,4,0,0
Dimondale NCC,Week 2,Tuesday,Completed,2,153.0,21.0,2.0,2,0,0
Dimondale NCC,Week 3,Friday,Canceled,2,0.0,18.0,2.0,0,0,0
Dimondale NCC,Week 3,Thursday,Canceled,3,85.0,30.0,3.0,0,1,0
Dimondale NCC,Week 3,Thursday,Completed,4,303.0,41.0,4.0,4,0,0
Dimondale NCC,Week 3,Thursday,No show,1,85.0,10.0,1.0,0,1,0
Dimondale NCC,Week 3,Tuesday,Completed,2,177.0,29.0,2.0,2,0,0
Dimondale NCC,Week 3,Wednesday,Completed,2,180.0,30.0,2.0,2,0,0
Dimondale NCC,Week 4,Friday,Canceled,2,180.0,30.0,2.0,0,2,0
Dimondale NCC,Week 4,Monday,Canceled,2,0.0,20.0,2.0,0,0,0
Dimondale NCC,Week 4,Thursday,Completed,4,300.0,40.0,4.0,4,0,0
Dimondale NCC,Week 4,Tuesday,Canceled,2,0.0,25.0,2.0,0,0,0
Dimondale NCC,Week 4,Tuesday,Completed,2,150.0,20.0,2.0,2,0,0
Dimondale NCC,Week 4,Wednesday,Completed,6,468.0,66.0,6.0,6,0,0
Dimondale NCC,Week 5,Monday,Completed,4,357.0,59.0,4.0,4,0,0
Dimondale NCC,Week 5,Wednesday,Canceled,1,75.0,10.0,1.0,0,1,0
Dimondale NCC,Week 5,Wednesday,Completed,4,321.0,47.0,4.0,4,0,0
Dimondale NCC,Week 5,Wednesday,No show,1,75.0,10.0,1.0,0,1,0
Discharge Patient Pay,Week 5,Friday,Canceled,2,0.0,17.45,2.0,0,0,0
EC,Week 1,Tuesday,Completed,2,156.0,27.0,2.0,2,0,0
EC,Week 3,Friday,Completed,2,102.0,9.0,2.0,2,0,0
EC,Week 5,Tuesday,Completed,1,102.0,14.0,1.0,1,0,0
Feonix-Mobility Rising,Week 2,Wednesday,Canceled,2,0.0,11.120000000000001,2.0,0,0,0
Feonix-Mobility Rising,Week 3,Tuesday,Canceled,2,0.0,11.120000000000001,2.0,0,0,0
Freedom Village,Week 2,Friday,Canceled,2,0.0,0.67,2.0,0,0,0
Freedom Village,Week 2,Thursday,Completed,2,115.02,8.34,2.0,2,0,0
Freedom Village,Week 2,Tuesday,Canceled,2,0.0,4.4399999999999995,2.0,0,0,0
Freedom Village,Week 2,Wednesday,Canceled,2,0.0,4.08,2.0,0,0,0
Freedom Village,Week 3,Monday,Canceled,1,0.0,6.17,1.0,0,0,0
Freedom Village,Week 3,Thursday,Completed,2,105.48,5.16,2.0,2,0,0
Freedom Village,Week 4,Thursday,Canceled,2,105.48,5.16,2.0,0,0,0
Friendship Village of Kalamazoo,Week 1,Friday,Completed,4,240.0,20.0,4.0,4,0,0
Friendship Village of Kalamazoo,Week 1,Thursday,Canceled,1,0.0,14.0,1.0,0,0,0
Friendship Village of Kalamazoo,Week 2,Thursday,Completed,1,66.0,7.0,1.0,1,0,0
Friendship Village of Kalamazoo,Week 2,Tuesday,Completed,2,120.0,10.0,2.0,2,0,0
Friendship Village of Kalamazoo,Week 2,Wednesday,Completed,2,120.0,10.0,2.0,2,0,0
Friendship Village of Kalamazoo,Week 3,Tuesday,Completed,2,126.0,12.0,2.0,2,0,0
Friendship Village of Kalamazoo,Week 4,Thursday,Canceled,2,120.0,10.0,2.0,0,0,0
Friendship Village of Kalamazoo,Week 4,Thursday,Completed,1,62.0,10.0,1.0,1,0,0
Friendship Village of Kalamazoo,Week 4,Wednesday,Completed,4,240.0,20.0,4.0,4,0,0
Friendship Village of Kalamazoo,Week 5,Monday,Completed,3,168.0,11.0,3.0,3,0,0
Friendship Village of Kalamazoo,Week 5,Tuesday,Canceled,2,0.0,10.0,2.0,0,0,0
Friendship Village of Kalamazoo,Week 5,Tuesday,Completed,2,126.0,12.0,2.0,2,0,0
Friendship Village of Kalamazoo,Week 5,Wednesday,Canceled,2,0.0,10.0,2.0,0,0,0
Gentiva Hospice,Week 5,Friday,Canceled,1,0.0,19.09,1.0,0,0,0
Gentiva Hospice,Week 5,Thursday,Completed,1,97.08,17.36,1.0,1,0,0
Harbor Post-Acute Center,Week 1,Friday,Completed,1,64.0,9.0,1.0,1,0,0
Harbor Post-Acute Center,Week 1,Monday,Completed,2,116.0,14.0,2.0,2,0,0
Harbor Post-Acute Center,Week 1,Monday,No show,1,63.75,5.0,1.0,0,0,1
Harbor Post-Acute Center,Week 1,Tuesday,Canceled,1,0.0,15.0,1.0,0,0,0
Harbor Post-Acute Center,Week 1,Wednesday,Canceled,2,0.0,14.0,2.0,0,0,0
Harbor Post-Acute Center,Week 2,Friday,Canceled,1,0.0,16.0,1.0,0,0,0
Harbor Post-Acute Center,Week 2,Friday,Completed,2,167.0,31.0,2.0,2,0,0
Harbor Post-Acute Center,Week 2,Saturday,Completed,2,105.0,2.0,2.0,2,0,0
Harbor Post-Acute Center,Week 4,Thursday,Canceled,1,88.0,17.0,1.0,0,0,0
Harbor Post-Acute Center,Week 4,Tuesday,Canceled,1,0.0,9.0,1.0,0,0,0
Harbor Post-Acute Center,Week 5,Wednesday,Canceled,1,85.0,16.0,1.0,0,1,0
Harbor Terrace,Week 1,Monday,Canceled,2,0.0,10.56,2.0,0,0,0
Harold and Grace Upjohn Community Care Center,Week 1,Friday,Canceled,4,0.0,18.0,4.0,0,0,0
Harold and Grace Upjohn Community Care Center,Week 1,Friday,Completed,2,91.8,8.0,2.0,2,0,0
Harold and Grace Upjohn Community Care Center,Week 1,Monday,Canceled,6,119.8,36.0,6.0,0,2,0
Harold and Grace Upjohn Community Care Center,Week 1,Monday,Completed,6,278.6,18.0,6.0,6,0,0
Harold and Grace Upjohn Community Care Center,Week 1,Tuesday,Canceled,2,0.0,4.0,2.0,0,0,0
Harold and Grace Upjohn Community Care Center,Week 1,Tuesday,Completed,2,91.8,8.0,2.0,2,0,0
Harold and Grace Upjohn Community Care Center,Week 1,Wednesday,Canceled,4,0.0,18.0,4.0,0,0,0
Harold and Grace Upjohn Community Care Center,Week 2,Friday,Canceled,2,0.0,10.0,2.0,0,0,0
Harold and Grace Upjohn Community Care Center,Week 2,Friday,Completed,4,189.2,18.0,4.0,4,0,0
Harold and Grace Upjohn Community Care Center,Week 2,Monday,Completed,8,361.6,30.0,8.0,8,0,0
Harold and Grace Upjohn Community Care Center,Week 2,Thursday,Completed,2,92.4,10.0,2.0,2,0,0
Harold and Grace Upjohn Community Care Center,Week 2,Tuesday,Completed,4,183.6,16.0,4.0,4,0,0
Harold and Grace Upjohn Community Care Center,Week 2,Wednesday,Completed,8,339.8,24.0,8.0,8,0,0
Harold and Grace Upjohn Community Care Center,Week 3,Friday,Completed,8,350.40000000000003,26.0,8.0,8,0,0
Harold and Grace Upjohn Community Care Center,Week 3,Monday,Canceled,2,0.0,4.0,2.0,0,0,0
Harold and Grace Upjohn Community Care Center,Week 3,Monday,Completed,6,269.8,22.0,6.0,6,0,0
Harold and Grace Upjohn Community Care Center,Week 3,Thursday,Completed,4,181.2,8.0,4.0,4,0,0
Harold and Grace Upjohn Community Care Center,Week 3,Tuesday,Canceled,2,80.6,4.0,2.0,0,2,0
Harold and Grace Upjohn Community Care Center,Week 3,Tuesday,Completed,4,192.0,19.0,4.0,4,0,0
Harold and Grace Upjohn Community Care Center,Week 3,Wednesday,Completed,4,189.2,18.0,4.0,4,0,0
Harold and Grace Upjohn Community Care Center,Week 4,Friday,Completed,4,189.2,18.0,4.0,4,0,0
Harold and Grace Upjohn Community Care Center,Week 4,Monday,Completed,6,382.3,22.0,6.0,6,0,0
Harold and Grace Upjohn Community Care Center,Week 4,Thursday,Canceled,1,45.9,4.0,1.0,0,1,0
Harold and Grace Upjohn Community Care Center,Week 4,Thursday,Completed,3,121.49999999999999,8.0,3.0,3,0,0
Harold and Grace Upjohn Community Care Center,Week 4,Tuesday,Completed,4,183.6,16.0,4.0,4,0,0
Harold and Grace Upjohn Community Care Center,Week 4,Wednesday,Completed,4,189.2,18.0,4.0,4,0,0
Harold and Grace Upjohn Community Care Center,Week 5,Friday,Completed,8,350.40000000000003,26.0,8.0,8,0,0
Harold and Grace Upjohn Community Care Center,Week 5,Monday,Canceled,2,0.0,4.0,2.0,0,0,0
Harold and Grace Upjohn Community Care Center,Week 5,Monday,Completed,8,350.40000000000003,26.0,8.0,8,0,0
Harold and Grace Upjohn Community Care Center,Week 5,Thursday,Completed,6,278.20000000000005,25.0,6.0,6,0,0
Harold and Grace Upjohn Community Care Center,Week 5,Tuesday,Canceled,1,45.9,4.0,1.0,0,1,0
Harold and Grace Upjohn Community Care Center,Week 5,Tuesday,Completed,6,393.8,52.0,6.0,6,0,0
Harold and Grace Upjohn Community Care Center,Week 5,Tuesday,No show,1,45.9,4.0,1.0,0,1,0
Harold and Grace Upjohn Community Care Center,Week 5,Wednesday,Completed,10,467.79999999999995,36.0,10.0,10,0,0
Hillcrest Nursing and Rehab Center,Week 1,Friday,Canceled,2,0.0,11.49,2.0,0,0,0
Hillcrest Nursing and Rehab Center,Week 1,Monday,Canceled,2,0.0,11.49,2.0,0,0,0
Hillcrest Nursing and Rehab Center,Week 1,Wednesday,Canceled,2,0.0,11.49,2.0,0,0,0
Holt Senior Care & Rehab Center,Week 1,Friday,Canceled,3,66.0,25.0,3.0,0,1,0
Holt Senior Care & Rehab Center,Week 1,Friday,Completed,2,120.0,10.0,2.0,2,0,0
Holt Senior Care & Rehab Center,Week 1,Friday,No show,1,66.0,7.0,1.0,0,1,0
Holt Senior Care & Rehab Center,Week 1,Monday,Canceled,3,66.0,21.0,3.0,0,1,0
Holt Senior Care & Rehab Center,Week 1,Monday,Completed,2,129.0,13.0,2.0,2,0,0
Holt Senior Care & Rehab Center,Week 1,Monday,No show,1,66.0,7.0,1.0,0,1,0
Holt Senior Care & Rehab Center,Week 1,Tuesday,Completed,6,402.0,44.0,6.0,6,0,0
Holt Senior Care & Rehab Center,Week 1,Wednesday,Canceled,2,0.0,10.0,2.0,0,0,0
Holt Senior Care & Rehab Center,Week 1,Wednesday,Completed,4,270.0,30.0,4.0,4,0,0
Holt Senior Care & Rehab Center,Week 2,Friday,Canceled,6,0.0,46.0,6.0,0,0,0
Holt Senior Care & Rehab Center,Week 2,Monday,Completed,2,129.0,13.0,2.0,2,0,0
Holt Senior Care & Rehab Center,Week 2,Thursday,Canceled,2,0.0,18.0,2.0,0,0,0
Holt Senior Care & Rehab Center,Week 2,Thursday,Completed,2,138.0,16.0,2.0,2,0,0
Holt Senior Care & Rehab Center,Week 2,Tuesday,Completed,4,258.0,26.0,4.0,4,0,0
Holt Senior Care & Rehab Center,Week 2,Wednesday,Canceled,5,63.0,34.0,5.0,0,1,0
Holt Senior Care & Rehab Center,Week 2,Wednesday,Completed,4,252.0,24.0,4.0,4,0,0
Holt Senior Care & Rehab Center,Week 2,Wednesday,No show,1,63.0,6.0,1.0,0,1,0
Holt Senior Care & Rehab Center,Week 3,Friday,Canceled,1,66.0,7.0,1.0,0,1,0
Holt Senior Care & Rehab Center,Week 3,Friday,No show,1,66.0,7.0,1.0,0,1,0
Holt Senior Care & Rehab Center,Week 3,Monday,Canceled,3,72.0,23.0,3.0,0,1,0
Holt Senior Care & Rehab Center,Week 3,Monday,Completed,1,50.0,5.0,1.0,1,0,0
Holt Senior Care & Rehab Center,Week 3,Monday,No show,1,72.0,9.0,1.0,0,1,0
Holt Senior Care & Rehab Center,Week 3,Saturday,Canceled,3,0.0,15.0,3.0,0,0,0
Holt Senior Care & Rehab Center,Week 3,Thursday,Canceled,4,0.0,34.0,4.0,0,0,0
Holt Senior Care & Rehab Center,Week 3,Thursday,Completed,10,630.0,60.0,10.0,10,0,0
Holt Senior Care & Rehab Center,Week 3,Tuesday,Completed,8,582.0,74.0,8.0,8,0,0
Holt Senior Care & Rehab Center,Week 3,Wednesday,Canceled,2,0.0,16.0,2.0,0,0,0
Holt Senior Care & Rehab Center,Week 4,Friday,Canceled,2,0.0,14.0,2.0,0,0,0
Holt Senior Care & Rehab Center,Week 4,Friday,Completed,2,164.0,18.0,2.0,2,0,0
Holt Senior Care & Rehab Center,Week 4,Monday,Canceled,2,132.0,14.0,2.0,0,2,0
Holt Senior Care & Rehab Center,Week 4,Thursday,Canceled,2,120.0,10.0,2.0,0,0,0
Holt Senior Care & Rehab Center,Week 4,Thursday,Completed,2,132.0,14.0,2.0,2,0,0
Holt Senior Care & Rehab Center,Week 4,Tuesday,Canceled,5,66.0,31.0,5.0,0,1,0
Holt Senior Care & Rehab Center,Week 4,Tuesday,Completed,9,615.0,70.0,9.0,9,0,0
Holt Senior Care & Rehab Center,Week 4,Tuesday,No show,1,66.0,7.0,1.0,0,1,0
Holt Senior Care & Rehab Center,Week 4,Wednesday,Canceled,1,54.0,3.0,1.0,0,1,0
Holt Senior Care & Rehab Center,Week 4,Wednesday,Completed,2,120.0,10.0,2.0,2,0,0
Holt Senior Care & Rehab Center,Week 4,Wednesday,No show,1,54.0,3.0,1.0,0,1,0
Holt Senior Care & Rehab Center,Week 5,Friday,Canceled,2,0.0,14.0,2.0,0,0,0
Holt Senior Care & Rehab Center,Week 5,Monday,Canceled,2,0.0,14.0,2.0,0,0,0
Holt Senior Care & Rehab Center,Week 5,Monday,Completed,2,152.0,14.0,2.0,2,0,0
Holt Senior Care & Rehab Center,Week 5,Saturday,Canceled,2,0.0,10.0,2.0,0,0,0
Holt Senior Care & Rehab Center,Week 5,Thursday,Canceled,4,0.0,20.0,4.0,0,0,0
Holt Senior Care & Rehab Center,Week 5,Thursday,Completed,4,264.0,28.0,4.0,4,0,0
Holt Senior Care & Rehab Center,Week 5,Tuesday,Canceled,4,471.0,143.0,9.285714285714285,0,2,0
Holt Senior Care & Rehab Center,Week 5,Tuesday,Completed,7,1675.75,155.0,11.047619047619047,7,0,0
Holt Senior Care & Rehab Center,Week 5,Wednesday,Canceled,2,0.0,22.0,2.0,0,0,0
Holt Senior Care & Rehab Center,Week 5,Wednesday,Completed,6,414.0,48.0,6.0,6,0,0
Ingham County Medical Care Facility,Week 1,Friday,Completed,2,135.0,15.0,2.0,2,0,0
Ingham County Medical Care Facility,Week 1,Monday,Canceled,2,0.0,18.0,2.0,0,0,0
Ingham County Medical Care Facility,Week 1,Tuesday,Completed,2,141.0,17.0,2.0,2,0,0
Ingham County Medical Care Facility,Week 1,Wednesday,Canceled,3,0.0,22.0,3.0,0,0,0
Ingham County Medical Care Facility,Week 2,Friday,Completed,4,276.0,32.0,4.0,4,0,0
Ingham County Medical Care Facility,Week 2,Monday,Canceled,2,0.0,18.0,2.0,0,0,0
Ingham County Medical Care Facility,Week 2,Monday,Completed,2,146.0,12.0,2.0,2,0,0
Ingham County Medical Care Facility,Week 2,Thursday,Canceled,1,51.0,2.0,1.0,0,1,0
Ingham County Medical Care Facility,Week 2,Thursday,Completed,4,260.0,20.0,4.0,4,0,0
Ingham County Medical Care Facility,Week 2,Thursday,No show,1,51.0,2.0,1.0,0,1,0
Ingham County Medical Care Facility,Week 2,Tuesday,Canceled,6,132.0,35.0,6.0,0,2,0
Ingham County Medical Care Facility,Week 2,Tuesday,Completed,2,122.0,4.0,2.0,2,0,0
Ingham County Medical Care Facility,Week 2,Tuesday,No show,2,132.0,14.0,2.0,0,2,0
Ingham County Medical Care Facility,Week 2,Wednesday,Canceled,2,441.0,117.0,6.809523809523809,0,2,0
Ingham County Medical Care Facility,Week 2,Wednesday,Completed,12,1053.0,171.0,14.095238095238095,12,0,0
Ingham County Medical Care Facility,Week 3,Thursday,Canceled,2,102.0,4.0,2.0,0,2,0
Ingham County Medical Care Facility,Week 3,Tuesday,Completed,2,138.0,16.0,2.0,2,0,0
Ingham County Medical Care Facility,Week 3,Wednesday,Canceled,10,0.0,74.0,10.0,0,0,0
Ingham County Medical Care Facility,Week 3,Wednesday,Completed,2,138.0,16.0,2.0,2,0,0
